pair	group_type	group	quantizer	pairs	numel	changed	changed_fraction	mean_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	mean_scale_ratio	top1_delta
ckpt10->phase2s	module	features.5.5.attn.proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	module	features.7.1.attn.qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	kind	attn_qkv	lsq_weight	2	2211840	71239	0.03220802589699074	0.032208026573061946	0.21252757608890532	0.21460187435150146	0.032208026573061946	1.0	0.24399999999999977
ckpt10->phase2s	module	features.5.5.attn.qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	module	features.5.5.mlp.fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2w	module	features.7.1.mlp.fc1	lsq_weight	1	2359296	103241	0.04375924004448785	0.043759241700172424	0.23713557422161102	0.248443603515625	0.043759241700172424	1.0	0.23400000000000887
ckpt10->phase2w	parent_kind	features.7.1.mlp|mlp_fc1	lsq_weight	1	2359296	103241	0.04375924004448785	0.043759241700172424	0.23713557422161102	0.248443603515625	0.043759241700172424	1.0	0.23400000000000887
ckpt10->phase2w	stage_kind	features.7.1|mlp_fc1	lsq_weight	1	2359296	103241	0.04375924004448785	0.043759241700172424	0.23713557422161102	0.248443603515625	0.043759241700172424	1.0	0.23400000000000887
ckpt10->phase2w	kind	mlp_fc1	lsq_weight	2	2949120	127080	0.0430908203125	0.04309082180261612	0.2363878071308136	0.24737989604473115	0.04309082180261612	1.0	0.23400000000000887
ckpt10->phase2w	module	features.5.5.mlp.fc1	lsq_weight	1	589824	23839	0.04041714138454861	0.0404171422123909	0.2333967387676239	0.2431250661611557	0.0404171422123909	1.0	0.23400000000000887
ckpt10->phase2w	parent_kind	features.5.5.mlp|mlp_fc1	lsq_weight	1	589824	23839	0.04041714138454861	0.0404171422123909	0.2333967387676239	0.2431250661611557	0.0404171422123909	1.0	0.23400000000000887
ckpt10->phase2w	stage_kind	features.5.5|mlp_fc1	lsq_weight	1	589824	23839	0.04041714138454861	0.0404171422123909	0.2333967387676239	0.2431250661611557	0.0404171422123909	1.0	0.23400000000000887
ckpt10->phase2w	module	features.7.1.attn.proj	lsq_weight	1	589824	23413	0.039694892035590276	0.0396948903799057	0.2988908588886261	0.301727294921875	0.0396948903799057	1.0	0.23400000000000887
ckpt10->phase2w	parent_kind	features.7.1.attn|attn_proj	lsq_weight	1	589824	23413	0.039694892035590276	0.0396948903799057	0.2988908588886261	0.301727294921875	0.0396948903799057	1.0	0.23400000000000887
ckpt10->phase2w	stage_kind	features.7.1|attn_proj	lsq_weight	1	589824	23413	0.039694892035590276	0.0396948903799057	0.2988908588886261	0.301727294921875	0.0396948903799057	1.0	0.23400000000000887
ckpt10->phase2w	module	features.7.1.mlp.fc2	lsq_weight	1	2359296	89836	0.038077460394965276	0.0380774587392807	0.2963612973690033	0.30203118920326233	0.0380774587392807	1.0	0.23400000000000887
ckpt10->phase2w	parent_kind	features.7.1.mlp|mlp_fc2	lsq_weight	1	2359296	89836	0.038077460394965276	0.0380774587392807	0.2963612973690033	0.30203118920326233	0.0380774587392807	1.0	0.23400000000000887
ckpt10->phase2w	stage_kind	features.7.1|mlp_fc2	lsq_weight	1	2359296	89836	0.038077460394965276	0.0380774587392807	0.2963612973690033	0.30203118920326233	0.0380774587392807	1.0	0.23400000000000887
ckpt10->phase2w	kind	attn_proj	lsq_weight	2	737280	27606	0.03744303385416667	0.03744303248822689	0.28775363862514497	0.29062635600566866	0.03744303248822689	1.0	0.23400000000000887
ckpt10->phase2w	kind	mlp_fc2	lsq_weight	2	2949120	99616	0.033778211805555555	0.03377821035683155	0.2764275521039963	0.2814883679151535	0.03377821035683155	1.0	0.23400000000000887
ckpt10->phase2w	module	features.5.5.attn.proj	lsq_weight	1	147456	4193	0.028435601128472224	0.02843560092151165	0.2432047575712204	0.2462226003408432	0.02843560092151165	1.0	0.23400000000000887
ckpt10->phase2w	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	4193	0.028435601128472224	0.02843560092151165	0.2432047575712204	0.2462226003408432	0.02843560092151165	1.0	0.23400000000000887
ckpt10->phase2w	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	4193	0.028435601128472224	0.02843560092151165	0.2432047575712204	0.2462226003408432	0.02843560092151165	1.0	0.23400000000000887
ckpt10->phase2w	module	features.7.1.attn.qkv	lsq_weight	1	1769472	49258	0.027837682653356483	0.027837682515382767	0.21240799129009247	0.2144029438495636	0.027837682515382767	1.0	0.23400000000000887
ckpt10->phase2w	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	49258	0.027837682653356483	0.027837682515382767	0.21240799129009247	0.2144029438495636	0.027837682515382767	1.0	0.23400000000000887
ckpt10->phase2w	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	49258	0.027837682653356483	0.027837682515382767	0.21240799129009247	0.2144029438495636	0.027837682515382767	1.0	0.23400000000000887
ckpt10->phase2w	kind	attn_qkv	lsq_weight	2	2211840	61218	0.027677408854166665	0.02767740860581398	0.21252757608890532	0.2147153526544571	0.02767740860581398	1.0	0.23400000000000887
ckpt10->phase2w	module	features.5.5.attn.qkv	lsq_weight	1	442368	11960	0.02703631365740741	0.027036312967538834	0.2130059152841568	0.21596498787403107	0.027036312967538834	1.0	0.23400000000000887
ckpt10->phase2w	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	11960	0.02703631365740741	0.027036312967538834	0.2130059152841568	0.21596498787403107	0.027036312967538834	1.0	0.23400000000000887
ckpt10->phase2w	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	11960	0.02703631365740741	0.027036312967538834	0.2130059152841568	0.21596498787403107	0.027036312967538834	1.0	0.23400000000000887
ckpt10->phase2w	module	features.5.5.mlp.fc2	lsq_weight	1	589824	9780	0.016581217447916668	0.01658121682703495	0.1966925710439682	0.1993170827627182	0.01658121682703495	1.0	0.23400000000000887
ckpt10->phase2w	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	9780	0.016581217447916668	0.01658121682703495	0.1966925710439682	0.1993170827627182	0.01658121682703495	1.0	0.23400000000000887
ckpt10->phase2w	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	9780	0.016581217447916668	0.01658121682703495	0.1966925710439682	0.1993170827627182	0.01658121682703495	1.0	0.23400000000000887
phase2s->phase2w	module	features.7.1.attn.proj	lsq_weight	1	589824	22714	0.03850979275173611	0.0385097935795784	0.3014797568321228	0.301727294921875	0.0385097935795784	1.0	-0.009999999999990905
phase2s->phase2w	parent_kind	features.7.1.attn|attn_proj	lsq_weight	1	589824	22714	0.03850979275173611	0.0385097935795784	0.3014797568321228	0.301727294921875	0.0385097935795784	1.0	-0.009999999999990905
phase2s->phase2w	stage_kind	features.7.1|attn_proj	lsq_weight	1	589824	22714	0.03850979275173611	0.0385097935795784	0.3014797568321228	0.301727294921875	0.0385097935795784	1.0	-0.009999999999990905
phase2s->phase2w	kind	attn_proj	lsq_weight	2	737280	26689	0.03619927300347222	0.03619927354156971	0.29039848744869234	0.29062635600566866	0.03619927354156971	1.0	-0.009999999999990905
phase2s->phase2w	module	features.7.1.mlp.fc2	lsq_weight	1	2359296	85377	0.03618748982747396	0.036187488585710526	0.301622599363327	0.30203118920326233	0.036187488585710526	1.0	-0.009999999999990905
phase2s->phase2w	parent_kind	features.7.1.mlp|mlp_fc2	lsq_weight	1	2359296	85377	0.03618748982747396	0.036187488585710526	0.301622599363327	0.30203118920326233	0.036187488585710526	1.0	-0.009999999999990905
phase2s->phase2w	stage_kind	features.7.1|mlp_fc2	lsq_weight	1	2359296	85377	0.03618748982747396	0.036187488585710526	0.301622599363327	0.30203118920326233	0.036187488585710526	1.0	-0.009999999999990905
phase2s->phase2w	module	features.5.5.mlp.fc1	lsq_weight	1	589824	19213	0.03257412380642361	0.0325741246342659	0.2436014860868454	0.2431250661611557	0.0325741246342659	1.0	-0.009999999999990905
phase2s->phase2w	parent_kind	features.5.5.mlp|mlp_fc1	lsq_weight	1	589824	19213	0.03257412380642361	0.0325741246342659	0.2436014860868454	0.2431250661611557	0.0325741246342659	1.0	-0.009999999999990905
phase2s->phase2w	stage_kind	features.5.5|mlp_fc1	lsq_weight	1	589824	19213	0.03257412380642361	0.0325741246342659	0.2436014860868454	0.2431250661611557	0.0325741246342659	1.0	-0.009999999999990905
phase2s->phase2w	kind	mlp_fc1	lsq_weight	2	2949120	95838	0.03249715169270833	0.03249715119600296	0.2478003591299057	0.24737989604473115	0.03249715119600296	1.0	-0.009999999999990905
phase2s->phase2w	module	features.7.1.mlp.fc1	lsq_weight	1	2359296	76625	0.03247790866427951	0.032477907836437225	0.24885007739067078	0.248443603515625	0.032477907836437225	1.0	-0.009999999999990905
phase2s->phase2w	parent_kind	features.7.1.mlp|mlp_fc1	lsq_weight	1	2359296	76625	0.03247790866427951	0.032477907836437225	0.24885007739067078	0.248443603515625	0.032477907836437225	1.0	-0.009999999999990905
phase2s->phase2w	stage_kind	features.7.1|mlp_fc1	lsq_weight	1	2359296	76625	0.03247790866427951	0.032477907836437225	0.24885007739067078	0.248443603515625	0.032477907836437225	1.0	-0.009999999999990905
phase2s->phase2w	kind	mlp_fc2	lsq_weight	2	2949120	93793	0.031803724500868054	0.03180372342467308	0.2811357259750366	0.2814883679151535	0.03180372342467308	1.0	-0.009999999999990905
phase2s->phase2w	module	features.5.5.attn.proj	lsq_weight	1	147456	3975	0.026957194010416668	0.02695719338953495	0.2460734099149704	0.2462226003408432	0.02695719338953495	1.0	-0.009999999999990905
phase2s->phase2w	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	3975	0.026957194010416668	0.02695719338953495	0.2460734099149704	0.2462226003408432	0.02695719338953495	1.0	-0.009999999999990905
phase2s->phase2w	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	3975	0.026957194010416668	0.02695719338953495	0.2460734099149704	0.2462226003408432	0.02695719338953495	1.0	-0.009999999999990905
phase2s->phase2w	module	features.5.5.attn.qkv	lsq_weight	1	442368	11441	0.025863082320601853	0.025863083079457283	0.215576171875	0.21596498787403107	0.025863083079457283	1.0	-0.009999999999990905
phase2s->phase2w	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	11441	0.025863082320601853	0.025863083079457283	0.215576171875	0.21596498787403107	0.025863083079457283	1.0	-0.009999999999990905
phase2s->phase2w	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	11441	0.025863082320601853	0.025863083079457283	0.215576171875	0.21596498787403107	0.025863083079457283	1.0	-0.009999999999990905
phase2s->phase2w	kind	attn_qkv	lsq_weight	2	2211840	53011	0.023966923466435187	0.023966923728585242	0.21460187435150146	0.2147153526544571	0.023966923728585242	1.0	-0.009999999999990905
phase2s->phase2w	module	features.7.1.attn.qkv	lsq_weight	1	1769472	41570	0.023492883752893517	0.023492883890867233	0.21435829997062683	0.2144029438495636	0.023492883890867233	1.0	-0.009999999999990905
phase2s->phase2w	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	41570	0.023492883752893517	0.023492883890867233	0.21435829997062683	0.2144029438495636	0.023492883890867233	1.0	-0.009999999999990905
phase2s->phase2w	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	41570	0.023492883752893517	0.023492883890867233	0.21435829997062683	0.2144029438495636	0.023492883890867233	1.0	-0.009999999999990905
phase2s->phase2w	module	features.5.5.mlp.fc2	lsq_weight	1	589824	8416	0.014268663194444444	0.0142686627805233	0.199188232421875	0.1993170827627182	0.0142686627805233	1.0	-0.009999999999990905
phase2s->phase2w	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	8416	0.014268663194444444	0.0142686627805233	0.199188232421875	0.1993170827627182	0.0142686627805233	1.0	-0.009999999999990905
phase2s->phase2w	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	8416	0.014268663194444444	0.0142686627805233	0.199188232421875	0.1993170827627182	0.0142686627805233	1.0	-0.009999999999990905
