pair	before	after	top1_before	top1_after	top1_delta	name	module	parent_module	stage	kind	quantizer	numel	changed	changed_fraction	mean_abs_bin_delta	max_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	changed_given_near	mean_before_boundary_dist	mean_after_boundary_dist	scale_ratio_after_over_before
ckpt10->phase2w	ckpt10	phase2w	79.922	79.926	0.0040000000000048885	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	lsq_weight	589824	23897	0.0405154749751091	0.0405154749751091	1	0.2333967387676239	0.2435167133808136	0.0405154749751091	0.1560508306342075	0.22760377824306488	0.22477136552333832	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	79.926	0.0040000000000048885	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	5325	0.0361124686896801	0.0361124686896801	1	0.2432047575712204	0.2462565153837204	0.0361124686896801	0.13668566148159556	0.22492803633213043	0.2239951491355896	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	79.926	0.0040000000000048885	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	57458	0.032471831887960434	0.032471831887960434	1	0.21240799129009247	0.21439729630947113	0.032471831887960434	0.1372783722891595	0.23371350765228271	0.23288215696811676	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	79.926	0.0040000000000048885	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	13708	0.030987774953246117	0.030987774953246117	1	0.2130059152841568	0.21553096175193787	0.030987774953246117	0.13158627309815216	0.23389266431331635	0.2328231781721115	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	79.926	0.0040000000000048885	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	11127	0.01886495016515255	0.01886495016515255	1	0.1966925710439682	0.1992153525352478	0.01886495016515255	0.08959153602744027	0.23935583233833313	0.23861289024353027	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.926	-0.23999999999999488	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	lsq_weight	589824	8463	0.014348347671329975	0.014348347671329975	1	0.2436014860868454	0.2435167133808136	0.014348347671329975	0.057783300673899536	0.22478196024894714	0.22477136552333832	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.926	-0.23999999999999488	features.7.1.mlp.fc1.weight	features.7.1.mlp.fc1	features.7.1.mlp	features.7.1	mlp_fc1	lsq_weight	2359296	33122	0.0140389334410429	0.0140389334410429	1	0.24885007739067078	0.2488437294960022	0.0140389334410429	0.05543607244414467	0.22296959161758423	0.22297453880310059	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.926	-0.23999999999999488	features.7.1.attn.proj.weight	features.7.1.attn.proj	features.7.1.attn	features.7.1	attn_proj	lsq_weight	589824	8002	0.0135667584836483	0.0135667584836483	1	0.3014797568321228	0.3015950620174408	0.0135667584836483	0.04406387665198238	0.2078658789396286	0.20786450803279877	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.926	-0.23999999999999488	features.7.1.mlp.fc2.weight	features.7.1.mlp.fc2	features.7.1.mlp	features.7.1	mlp_fc2	lsq_weight	2359296	27416	0.01162041537463665	0.01162041537463665	1	0.301622599363327	0.3015505373477936	0.01162041537463665	0.037926703077186985	0.20824314653873444	0.2082398235797882	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.926	-0.23999999999999488	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	1495	0.01013861782848835	0.01013861782848835	1	0.2460734099149704	0.2462565153837204	0.01013861782848835	0.04028998005713362	0.2239828109741211	0.2239951491355896	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.926	-0.23999999999999488	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	3631	0.008208097890019417	0.008208097890019417	1	0.215576171875	0.21553096175193787	0.008208097890019417	0.03710364700953393	0.23282276093959808	0.2328231781721115	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.926	-0.23999999999999488	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	13092	0.0073988172225654125	0.0073988172225654125	1	0.21435829997062683	0.21439729630947113	0.0073988172225654125	0.03369112352639936	0.2328822761774063	0.23288215696811676	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.926	-0.23999999999999488	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	2863	0.0048539903946220875	0.0048539903946220875	1	0.199188232421875	0.1992153525352478	0.0048539903946220875	0.024006775226819165	0.23861077427864075	0.23861289024353027	1.0
