pair	before	after	top1_before	top1_after	top1_delta	name	module	parent_module	stage	kind	quantizer	numel	changed	changed_fraction	mean_abs_bin_delta	max_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	changed_given_near	mean_before_boundary_dist	mean_after_boundary_dist	scale_ratio_after_over_before
ckpt10->phase2w	ckpt10	phase2w	79.922	79.962	0.04000000000000625	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	lsq_weight	589824	24490	0.0415208600461483	0.0415208600461483	1	0.2333967387676239	0.2435268759727478	0.0415208600461483	0.15984387645876302	0.22760377824306488	0.2248210906982422	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	79.962	0.04000000000000625	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	6115	0.0414699986577034	0.0414699986577034	1	0.2432047575712204	0.2388237863779068	0.0414699986577034	0.15757872493944236	0.22492803633213043	0.22490763664245605	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	79.962	0.04000000000000625	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	63063	0.0356394462287426	0.0356394462287426	1	0.21240799129009247	0.2089419960975647	0.0356394462287426	0.1511348957372209	0.23371350765228271	0.23346646130084991	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	79.962	0.04000000000000625	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	15001	0.03391068056225777	0.03391068056225777	1	0.2130059152841568	0.21123363077640533	0.03391068056225777	0.14424870665615325	0.23389266431331635	0.2332964986562729	1.0
ckpt10->phase2w	ckpt10	phase2w	79.922	79.962	0.04000000000000625	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	11954	0.0202670618891716	0.0202670618891716	1	0.1966925710439682	0.1954600065946579	0.0202670618891716	0.09678725264760177	0.23935583233833313	0.2389233410358429	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.962	-0.20399999999999352	features.7.1.attn.proj.weight	features.7.1.attn.proj	features.7.1.attn	features.7.1	attn_proj	lsq_weight	589824	24717	0.0419057197868824	0.0419057197868824	1	0.3014797568321228	0.2865973711013794	0.0419057197868824	0.13170739505291315	0.2078658789396286	0.21028968691825867	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.962	-0.20399999999999352	features.7.1.mlp.fc2.weight	features.7.1.mlp.fc2	features.7.1.mlp	features.7.1	mlp_fc2	lsq_weight	2359296	92492	0.0392032191157341	0.0392032191157341	1	0.301622599363327	0.2892833352088928	0.0392032191157341	0.12394337508911295	0.20824314653873444	0.21058672666549683	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.962	-0.20399999999999352	features.7.1.mlp.fc1.weight	features.7.1.mlp.fc1	features.7.1.mlp	features.7.1	mlp_fc1	lsq_weight	2359296	80059	0.033933427184820175	0.033933427184820175	1	0.24885007739067078	0.2487877756357193	0.033933427184820175	0.1276084669578246	0.22296959161758423	0.22298121452331543	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.962	-0.20399999999999352	features.5.5.mlp.fc1.weight	features.5.5.mlp.fc1	features.5.5.mlp	features.5.5	mlp_fc1	lsq_weight	589824	19912	0.0337592214345932	0.0337592214345932	1	0.2436014860868454	0.2435268759727478	0.0337592214345932	0.12922905187463898	0.22478196024894714	0.2248210906982422	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.962	-0.20399999999999352	features.5.5.attn.proj.weight	features.5.5.attn.proj	features.5.5.attn	features.5.5	attn_proj	lsq_weight	147456	4365	0.02960205078125	0.02960205078125	1	0.2460734099149704	0.2388237863779068	0.02960205078125	0.11368667795285844	0.2239828109741211	0.22490763664245605	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.962	-0.20399999999999352	features.5.5.attn.qkv.weight	features.5.5.attn.qkv	features.5.5.attn	features.5.5	attn_qkv	lsq_weight	442368	12056	0.027253327891230583	0.027253327891230583	1	0.215576171875	0.21123363077640533	0.027253327891230583	0.1168398201271515	0.23282276093959808	0.2332964986562729	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.962	-0.20399999999999352	features.7.1.attn.qkv.weight	features.7.1.attn.qkv	features.7.1.attn	features.7.1	attn_qkv	lsq_weight	1769472	45509	0.025718972086906433	0.025718972086906433	1	0.21435829997062683	0.2089419960975647	0.025718972086906433	0.11124256594401817	0.2328822761774063	0.23346646130084991	1.0
phase2s->phase2w	phase2s	phase2w	80.166	79.962	-0.20399999999999352	features.5.5.mlp.fc2.weight	features.5.5.mlp.fc2	features.5.5.mlp	features.5.5	mlp_fc2	lsq_weight	589824	9072	0.015380859375	0.015380859375	1	0.199188232421875	0.1954600065946579	0.015380859375	0.07406621218924767	0.23861077427864075	0.2389233410358429	1.0
