pair	group_type	group	quantizer	pairs	numel	changed	changed_fraction	mean_abs_bin_delta	before_near_fraction	after_near_fraction	changed_and_near_fraction	mean_scale_ratio	top1_delta
ckpt10->phase2s	module	features.5.5.attn.proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	5340	0.036214192708333336	0.0362141914665699	0.2432047575712204	0.2460734099149704	0.0362141914665699	1.0	0.24399999999999977
ckpt10->phase2s	module	features.7.1.attn.qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	57494	0.03249217845775463	0.03249217942357063	0.21240799129009247	0.21435829997062683	0.03249217942357063	1.0	0.24399999999999977
ckpt10->phase2s	kind	attn_qkv	lsq_weight	2	2211840	71239	0.03220802589699074	0.032208026573061946	0.21252757608890532	0.21460187435150146	0.032208026573061946	1.0	0.24399999999999977
ckpt10->phase2s	module	features.5.5.attn.qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	13745	0.031071415653935185	0.031071415171027184	0.2130059152841568	0.215576171875	0.031071415171027184	1.0	0.24399999999999977
ckpt10->phase2s	module	features.5.5.mlp.fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2s	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2s	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	11164	0.018927680121527776	0.01892768032848835	0.1966925710439682	0.199188232421875	0.01892768032848835	1.0	0.24399999999999977
ckpt10->phase2w	module	features.7.1.attn.proj	lsq_weight	1	589824	40520	0.0686984592013889	0.0686984583735466	0.2988908588886261	0.2865973711013794	0.0686967670917511	1.0	0.04000000000000625
ckpt10->phase2w	parent_kind	features.7.1.attn|attn_proj	lsq_weight	1	589824	40520	0.0686984592013889	0.0686984583735466	0.2988908588886261	0.2865973711013794	0.0686967670917511	1.0	0.04000000000000625
ckpt10->phase2w	stage_kind	features.7.1|attn_proj	lsq_weight	1	589824	40520	0.0686984592013889	0.0686984583735466	0.2988908588886261	0.2865973711013794	0.0686967670917511	1.0	0.04000000000000625
ckpt10->phase2w	module	features.7.1.mlp.fc2	lsq_weight	1	2359296	160227	0.06791305541992188	0.06791305541992188	0.2963612973690033	0.2892833352088928	0.06791305541992188	1.0	0.04000000000000625
ckpt10->phase2w	parent_kind	features.7.1.mlp|mlp_fc2	lsq_weight	1	2359296	160227	0.06791305541992188	0.06791305541992188	0.2963612973690033	0.2892833352088928	0.06791305541992188	1.0	0.04000000000000625
ckpt10->phase2w	stage_kind	features.7.1|mlp_fc2	lsq_weight	1	2359296	160227	0.06791305541992188	0.06791305541992188	0.2963612973690033	0.2892833352088928	0.06791305541992188	1.0	0.04000000000000625
ckpt10->phase2w	kind	attn_proj	lsq_weight	2	737280	46635	0.06325276692708333	0.06325276643037796	0.28775363862514497	0.2770426541566849	0.06325141340494156	1.0	0.04000000000000625
ckpt10->phase2w	kind	mlp_fc2	lsq_weight	2	2949120	172181	0.05838385687934028	0.05838385671377182	0.2764275521039963	0.27051866948604586	0.05838385671377182	1.0	0.04000000000000625
ckpt10->phase2w	module	features.7.1.mlp.fc1	lsq_weight	1	2359296	106171	0.04500113593207465	0.045001134276390076	0.23713557422161102	0.2487877756357193	0.045001134276390076	1.0	0.04000000000000625
ckpt10->phase2w	parent_kind	features.7.1.mlp|mlp_fc1	lsq_weight	1	2359296	106171	0.04500113593207465	0.045001134276390076	0.23713557422161102	0.2487877756357193	0.045001134276390076	1.0	0.04000000000000625
ckpt10->phase2w	stage_kind	features.7.1|mlp_fc1	lsq_weight	1	2359296	106171	0.04500113593207465	0.045001134276390076	0.23713557422161102	0.2487877756357193	0.045001134276390076	1.0	0.04000000000000625
ckpt10->phase2w	kind	mlp_fc1	lsq_weight	2	2949120	130661	0.04430508083767361	0.04430507943034172	0.2363878071308136	0.247735595703125	0.04430507943034172	1.0	0.04000000000000625
ckpt10->phase2w	module	features.5.5.mlp.fc1	lsq_weight	1	589824	24490	0.04152086046006945	0.0415208600461483	0.2333967387676239	0.2435268759727478	0.0415208600461483	1.0	0.04000000000000625
ckpt10->phase2w	parent_kind	features.5.5.mlp|mlp_fc1	lsq_weight	1	589824	24490	0.04152086046006945	0.0415208600461483	0.2333967387676239	0.2435268759727478	0.0415208600461483	1.0	0.04000000000000625
ckpt10->phase2w	stage_kind	features.5.5|mlp_fc1	lsq_weight	1	589824	24490	0.04152086046006945	0.0415208600461483	0.2333967387676239	0.2435268759727478	0.0415208600461483	1.0	0.04000000000000625
ckpt10->phase2w	module	features.5.5.attn.proj	lsq_weight	1	147456	6115	0.04146999782986111	0.0414699986577034	0.2432047575712204	0.2388237863779068	0.0414699986577034	1.0	0.04000000000000625
ckpt10->phase2w	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	6115	0.04146999782986111	0.0414699986577034	0.2432047575712204	0.2388237863779068	0.0414699986577034	1.0	0.04000000000000625
ckpt10->phase2w	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	6115	0.04146999782986111	0.0414699986577034	0.2432047575712204	0.2388237863779068	0.0414699986577034	1.0	0.04000000000000625
ckpt10->phase2w	module	features.7.1.attn.qkv	lsq_weight	1	1769472	63063	0.035639444986979164	0.0356394462287426	0.21240799129009247	0.2089419960975647	0.0356394462287426	1.0	0.04000000000000625
ckpt10->phase2w	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	63063	0.035639444986979164	0.0356394462287426	0.21240799129009247	0.2089419960975647	0.0356394462287426	1.0	0.04000000000000625
ckpt10->phase2w	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	63063	0.035639444986979164	0.0356394462287426	0.21240799129009247	0.2089419960975647	0.0356394462287426	1.0	0.04000000000000625
ckpt10->phase2w	kind	attn_qkv	lsq_weight	2	2211840	78064	0.03529369212962963	0.03529369309544563	0.21252757608890532	0.20940032303333284	0.03529369309544563	1.0	0.04000000000000625
ckpt10->phase2w	module	features.5.5.attn.qkv	lsq_weight	1	442368	15001	0.03391068070023148	0.03391068056225777	0.2130059152841568	0.21123363077640533	0.03391068056225777	1.0	0.04000000000000625
ckpt10->phase2w	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	15001	0.03391068070023148	0.03391068056225777	0.2130059152841568	0.21123363077640533	0.03391068056225777	1.0	0.04000000000000625
ckpt10->phase2w	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	15001	0.03391068070023148	0.03391068056225777	0.2130059152841568	0.21123363077640533	0.03391068056225777	1.0	0.04000000000000625
ckpt10->phase2w	module	features.5.5.mlp.fc2	lsq_weight	1	589824	11954	0.020267062717013888	0.0202670618891716	0.1966925710439682	0.1954600065946579	0.0202670618891716	1.0	0.04000000000000625
ckpt10->phase2w	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	11954	0.020267062717013888	0.0202670618891716	0.1966925710439682	0.1954600065946579	0.0202670618891716	1.0	0.04000000000000625
ckpt10->phase2w	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	11954	0.020267062717013888	0.0202670618891716	0.1966925710439682	0.1954600065946579	0.0202670618891716	1.0	0.04000000000000625
phase2s->phase2w	module	features.7.1.attn.proj	lsq_weight	1	589824	24717	0.041905721028645836	0.0419057197868824	0.3014797568321228	0.2865973711013794	0.0419057197868824	1.0	-0.20399999999999352
phase2s->phase2w	parent_kind	features.7.1.attn|attn_proj	lsq_weight	1	589824	24717	0.041905721028645836	0.0419057197868824	0.3014797568321228	0.2865973711013794	0.0419057197868824	1.0	-0.20399999999999352
phase2s->phase2w	stage_kind	features.7.1|attn_proj	lsq_weight	1	589824	24717	0.041905721028645836	0.0419057197868824	0.3014797568321228	0.2865973711013794	0.0419057197868824	1.0	-0.20399999999999352
phase2s->phase2w	kind	attn_proj	lsq_weight	2	737280	29082	0.039444986979166666	0.03944498598575592	0.29039848744869234	0.2770426541566849	0.03944498598575592	1.0	-0.20399999999999352
phase2s->phase2w	module	features.7.1.mlp.fc2	lsq_weight	1	2359296	92492	0.03920321994357639	0.0392032191157341	0.301622599363327	0.2892833352088928	0.0392032191157341	1.0	-0.20399999999999352
phase2s->phase2w	parent_kind	features.7.1.mlp|mlp_fc2	lsq_weight	1	2359296	92492	0.03920321994357639	0.0392032191157341	0.301622599363327	0.2892833352088928	0.0392032191157341	1.0	-0.20399999999999352
phase2s->phase2w	stage_kind	features.7.1|mlp_fc2	lsq_weight	1	2359296	92492	0.03920321994357639	0.0392032191157341	0.301622599363327	0.2892833352088928	0.0392032191157341	1.0	-0.20399999999999352
phase2s->phase2w	kind	mlp_fc2	lsq_weight	2	2949120	101564	0.03443874782986111	0.03443874716758728	0.2811357259750366	0.27051866948604586	0.03443874716758728	1.0	-0.20399999999999352
phase2s->phase2w	module	features.7.1.mlp.fc1	lsq_weight	1	2359296	80059	0.03393342759874132	0.033933427184820175	0.24885007739067078	0.2487877756357193	0.033933427184820175	1.0	-0.20399999999999352
phase2s->phase2w	parent_kind	features.7.1.mlp|mlp_fc1	lsq_weight	1	2359296	80059	0.03393342759874132	0.033933427184820175	0.24885007739067078	0.2487877756357193	0.033933427184820175	1.0	-0.20399999999999352
phase2s->phase2w	stage_kind	features.7.1|mlp_fc1	lsq_weight	1	2359296	80059	0.03393342759874132	0.033933427184820175	0.24885007739067078	0.2487877756357193	0.033933427184820175	1.0	-0.20399999999999352
phase2s->phase2w	kind	mlp_fc1	lsq_weight	2	2949120	99971	0.03389858669704861	0.03389858603477478	0.2478003591299057	0.247735595703125	0.03389858603477478	1.0	-0.20399999999999352
phase2s->phase2w	module	features.5.5.mlp.fc1	lsq_weight	1	589824	19912	0.033759223090277776	0.0337592214345932	0.2436014860868454	0.2435268759727478	0.0337592214345932	1.0	-0.20399999999999352
phase2s->phase2w	parent_kind	features.5.5.mlp|mlp_fc1	lsq_weight	1	589824	19912	0.033759223090277776	0.0337592214345932	0.2436014860868454	0.2435268759727478	0.0337592214345932	1.0	-0.20399999999999352
phase2s->phase2w	stage_kind	features.5.5|mlp_fc1	lsq_weight	1	589824	19912	0.033759223090277776	0.0337592214345932	0.2436014860868454	0.2435268759727478	0.0337592214345932	1.0	-0.20399999999999352
phase2s->phase2w	module	features.5.5.attn.proj	lsq_weight	1	147456	4365	0.02960205078125	0.02960205078125	0.2460734099149704	0.2388237863779068	0.02960205078125	1.0	-0.20399999999999352
phase2s->phase2w	parent_kind	features.5.5.attn|attn_proj	lsq_weight	1	147456	4365	0.02960205078125	0.02960205078125	0.2460734099149704	0.2388237863779068	0.02960205078125	1.0	-0.20399999999999352
phase2s->phase2w	stage_kind	features.5.5|attn_proj	lsq_weight	1	147456	4365	0.02960205078125	0.02960205078125	0.2460734099149704	0.2388237863779068	0.02960205078125	1.0	-0.20399999999999352
phase2s->phase2w	module	features.5.5.attn.qkv	lsq_weight	1	442368	12056	0.027253327546296297	0.027253327891230583	0.215576171875	0.21123363077640533	0.027253327891230583	1.0	-0.20399999999999352
phase2s->phase2w	parent_kind	features.5.5.attn|attn_qkv	lsq_weight	1	442368	12056	0.027253327546296297	0.027253327891230583	0.215576171875	0.21123363077640533	0.027253327891230583	1.0	-0.20399999999999352
phase2s->phase2w	stage_kind	features.5.5|attn_qkv	lsq_weight	1	442368	12056	0.027253327546296297	0.027253327891230583	0.215576171875	0.21123363077640533	0.027253327891230583	1.0	-0.20399999999999352
phase2s->phase2w	kind	attn_qkv	lsq_weight	2	2211840	57565	0.026025842737268517	0.026025843247771262	0.21460187435150146	0.20940032303333284	0.026025843247771262	1.0	-0.20399999999999352
phase2s->phase2w	module	features.7.1.attn.qkv	lsq_weight	1	1769472	45509	0.025718971535011573	0.025718972086906433	0.21435829997062683	0.2089419960975647	0.025718972086906433	1.0	-0.20399999999999352
phase2s->phase2w	parent_kind	features.7.1.attn|attn_qkv	lsq_weight	1	1769472	45509	0.025718971535011573	0.025718972086906433	0.21435829997062683	0.2089419960975647	0.025718972086906433	1.0	-0.20399999999999352
phase2s->phase2w	stage_kind	features.7.1|attn_qkv	lsq_weight	1	1769472	45509	0.025718971535011573	0.025718972086906433	0.21435829997062683	0.2089419960975647	0.025718972086906433	1.0	-0.20399999999999352
phase2s->phase2w	module	features.5.5.mlp.fc2	lsq_weight	1	589824	9072	0.015380859375	0.015380859375	0.199188232421875	0.1954600065946579	0.015380859375	1.0	-0.20399999999999352
phase2s->phase2w	parent_kind	features.5.5.mlp|mlp_fc2	lsq_weight	1	589824	9072	0.015380859375	0.015380859375	0.199188232421875	0.1954600065946579	0.015380859375	1.0	-0.20399999999999352
phase2s->phase2w	stage_kind	features.5.5|mlp_fc2	lsq_weight	1	589824	9072	0.015380859375	0.015380859375	0.199188232421875	0.1954600065946579	0.015380859375	1.0	-0.20399999999999352
